,Di,Df,Dif,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,sum-func-chi-0-all,sum-func-chi-1-all,sum-func-chi-2-all,sum-func-chi-3-all,sum-func-Z-0-all,sum-func-Z-1-all,sum-func-Z-2-all,sum-func-Z-3-all,sum-func-I-0-all,sum-func-I-1-all,sum-func-I-2-all,sum-func-I-3-all,sum-func-T-0-all,sum-func-T-1-all,sum-func-T-2-all,sum-func-T-3-all,sum-func-S-0-all,sum-func-S-1-all,sum-func-S-2-all,sum-func-S-3-all,sum-func-alpha-0-all,sum-func-alpha-1-all,sum-func-alpha-2-all,sum-func-alpha-3-all,sum-D_func-chi-0-all,sum-D_func-chi-1-all,sum-D_func-chi-2-all,sum-D_func-chi-3-all,sum-D_func-Z-0-all,sum-D_func-Z-1-all,sum-D_func-Z-2-all,sum-D_func-Z-3-all,sum-D_func-I-0-all,sum-D_func-I-1-all,sum-D_func-I-2-all,sum-D_func-I-3-all,sum-D_func-T-0-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-D_func-T-3-all,sum-D_func-S-0-all,sum-D_func-S-1-all,sum-D_func-S-2-all,sum-D_func-S-3-all,sum-D_func-alpha-0-all,sum-D_func-alpha-1-all,sum-D_func-alpha-2-all,sum-D_func-alpha-3-all,sum-f-lig-chi-0,sum-f-lig-chi-1,sum-f-lig-chi-2,sum-f-lig-chi-3,sum-f-lig-Z-0,sum-f-lig-Z-1,sum-f-lig-Z-2,sum-f-lig-Z-3,sum-f-lig-I-0,sum-f-lig-I-1,sum-f-lig-I-2,sum-f-lig-I-3,sum-f-lig-T-0,sum-f-lig-T-1,sum-f-lig-T-2,sum-f-lig-T-3,sum-f-lig-S-0,sum-f-lig-S-1,sum-f-lig-S-2,sum-f-lig-S-3,sum-lc-chi-0-all,sum-lc-chi-1-all,sum-lc-chi-2-all,sum-lc-chi-3-all,sum-lc-Z-0-all,sum-lc-Z-1-all,sum-lc-Z-2-all,sum-lc-Z-3-all,sum-lc-I-0-all,sum-lc-I-1-all,sum-lc-I-2-all,sum-lc-I-3-all,sum-lc-T-0-all,sum-lc-T-1-all,sum-lc-T-2-all,sum-lc-T-3-all,sum-lc-S-0-all,sum-lc-S-1-all,sum-lc-S-2-all,sum-lc-S-3-all,sum-lc-alpha-0-all,sum-lc-alpha-1-all,sum-lc-alpha-2-all,sum-lc-alpha-3-all,sum-D_lc-chi-0-all,sum-D_lc-chi-1-all,sum-D_lc-chi-2-all,sum-D_lc-chi-3-all,sum-D_lc-Z-0-all,sum-D_lc-Z-1-all,sum-D_lc-Z-2-all,sum-D_lc-Z-3-all,sum-D_lc-I-0-all,sum-D_lc-I-1-all,sum-D_lc-I-2-all,sum-D_lc-I-3-all,sum-D_lc-T-0-all,sum-D_lc-T-1-all,sum-D_lc-T-2-all,sum-D_lc-T-3-all,sum-D_lc-S-0-all,sum-D_lc-S-1-all,sum-D_lc-S-2-all,sum-D_lc-S-3-all,sum-D_lc-alpha-0-all,sum-D_lc-alpha-1-all,sum-D_lc-alpha-2-all,sum-D_lc-alpha-3-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-chi-1-all,sum-mc_CRY-chi-2-all,sum-mc_CRY-chi-3-all,sum-mc_CRY-Z-0-all,sum-mc_CRY-Z-1-all,sum-mc_CRY-Z-2-all,sum-mc_CRY-Z-3-all,sum-mc_CRY-I-0-all,sum-mc_CRY-I-1-all,sum-mc_CRY-I-2-all,sum-mc_CRY-I-3-all,sum-mc_CRY-T-0-all,sum-mc_CRY-T-1-all,sum-mc_CRY-T-2-all,sum-mc_CRY-T-3-all,sum-mc_CRY-S-0-all,sum-mc_CRY-S-1-all,sum-mc_CRY-S-2-all,sum-mc_CRY-S-3-all,sum-D_mc_CRY-chi-0-all,sum-D_mc_CRY-chi-1-all,sum-D_mc_CRY-chi-2-all,sum-D_mc_CRY-chi-3-all,sum-D_mc_CRY-Z-0-all,sum-D_mc_CRY-Z-1-all,sum-D_mc_CRY-Z-2-all,sum-D_mc_CRY-Z-3-all,sum-D_mc_CRY-I-0-all,sum-D_mc_CRY-I-1-all,sum-D_mc_CRY-I-2-all,sum-D_mc_CRY-I-3-all,sum-D_mc_CRY-T-0-all,sum-D_mc_CRY-T-1-all,sum-D_mc_CRY-T-2-all,sum-D_mc_CRY-T-3-all,sum-D_mc_CRY-S-0-all,sum-D_mc_CRY-S-1-all,sum-D_mc_CRY-S-2-all,sum-D_mc_CRY-S-3-all,id
1088,5.29409,3.5327,4.9701,1.29292,470.291,363.7433097175386,0.2351,0.181836,36.9664,84.512,88.76799999999999,115.52,196.0,224.0,364.0,392.0,4.0,12.0,12.0,16.0,36.0,72.0,96.0,96.0,2.25,4.5299999999999985,5.73,6.84,219.04,600.8800000000001,802.1600000000003,935.36,0.0,8.68,7.280000000000001,10.64,0.0,52.0,32.0,56.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,16.0,0.0,2.96,1.36,2.88,0.0,7.600000000000001,-19.6,-8.0,1753.1192,3568.786,5820.460799999999,6805.646,7664.0,15808.0,22992.0,24044.0,248.0,532.0,872.0,1056.0,1492.0,4040.0,5496.0,5496.0,109.38160000000002,265.40840000000014,394.0664,437.1232,142.0032,105.26399999999997,247.26719999999992,228.07199999999992,768.0,576.0,1344.0,1248.0,12.0,12.0,24.0,26.0,12.0,36.0,50.0,84.0,6.394799999999997,6.7452000000000005,13.140000000000002,14.6146,337.07999999999987,718.68,1055.76,1557.14,0.0,10.680000000000003,10.680000000000003,23.14000000000001,0.0,24.0,24.0,52.0,0.0,0.0,0.0,0.0,0.0,-24.0,-26.0,-58.0,0.0,-0.4800000000000004,-0.4800000000000004,-1.0400000000000011,0.0,-72.00000000000001,-72.00000000000001,-156.00000000000003,33.06720000000001,342.624,269.31839999999994,751.3823999999997,6912.0,11520.0,20736.0,25344.0,12.0,60.0,72.0,144.0,300.0,660.0,1320.0,1720.0,19.3548,55.62600000000001,85.6488,135.9408,0.0,-106.80000000000004,-42.72,-213.60000000000005,0.0,960.0,864.0,2400.0,0.0,0.0,0.0,0.0,0.0,168.0,96.0,376.0,0.0,32.4,24.0,75.84,1088
1089,5.08565,3.1876,5.08565,1.4750299999999998,250.918,170.11043843176068,0.16814,0.113991,65.8176,99.1648,123.05706666666666,162.47039999999996,354.0,532.0,648.6666666666667,761.9999999999999,6.0,10.0,13.333333333333332,20.0,22.0,46.0,70.66666666666667,108.66666666666669,3.2566,5.535,7.26,10.1864,221.88,481.00000000000006,764.3466666666667,1217.8000000000004,0.0,0.9800000000000004,6.406666666666669,15.14,0.0,2.0,16.666666666666668,50.00000000000001,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-12.0,-20.666666666666664,0.0,-0.040000000000000036,-2.1510571102112408e-16,0.9999999999999992,0.0,-7.8,-40.26666666666667,-70.60000000000002,2033.6184,3998.0147999999986,6482.7232,7819.364399999998,9576.0,18960.0,28168.0,31644.0,264.0,564.0,920.0,1136.0,1572.0,4248.0,5912.0,6232.0,124.48080000000002,291.93000000000006,439.8872000000002,513.4304000000002,142.0032,105.26399999999997,247.26719999999992,228.07199999999992,768.0,576.0,1344.0,1248.0,12.0,12.0,24.0,26.0,12.0,36.0,50.0,84.0,6.394799999999997,6.7452000000000005,13.140000000000002,14.6146,337.07999999999987,718.68,1055.76,1557.14,0.0,10.680000000000003,10.680000000000003,23.14000000000001,0.0,24.0,24.0,52.0,0.0,0.0,0.0,0.0,0.0,-24.0,-26.0,-58.0,0.0,-0.4800000000000004,-0.4800000000000004,-1.0400000000000011,0.0,-72.00000000000001,-72.00000000000001,-156.00000000000003,33.06720000000001,342.624,269.31839999999994,751.3824,6912.0,11520.0,20736.0,25344.0,12.0,60.0,72.0,144.0,300.0,660.0,1320.0,1720.0,19.3548,55.62600000000001,85.6488,135.9408,0.0,-106.80000000000004,-42.72,-213.60000000000005,0.0,960.0,864.0,2400.0,0.0,0.0,0.0,0.0,0.0,168.0,96.0,376.0,0.0,32.4,24.0,75.84,1089
1090,5.26695,3.4538800000000003,4.88861,1.44015,307.388,213.4416553831197,0.18988,0.131847,91.2128,131.46986666666666,150.25493333333333,231.6266666666667,492.0,578.6666666666667,799.3333333333335,1028.6666666666665,8.0,14.666666666666664,16.666666666666664,28.0,30.66666666666667,62.0,88.0,134.66666666666669,4.302666666666666,7.0188000000000015,9.1418,13.6636,260.28,655.6266666666667,958.9200000000003,1510.6266666666666,0.0,9.173333333333336,11.360000000000005,25.35333333333334,0.0,37.33333333333334,28.0,87.33333333333331,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-14.0,-16.0,0.0,1.2533333333333334,-0.22666666666666704,1.92,0.0,-26.00000000000001,-72.46666666666667,-106.93333333333334,1968.6776,3899.397199999999,6291.7664,7484.845999999998,9128.0,18176.0,26744.0,29108.0,260.0,556.0,904.0,1104.0,1548.0,4176.0,5720.0,5880.0,120.6468,285.20760000000007,426.3224000000001,486.536,142.0032,105.26399999999997,247.26719999999992,228.07199999999992,768.0,576.0,1344.0,1248.0,12.0,12.0,24.0,26.0,12.0,36.0,50.0,84.0,6.394799999999997,6.7452000000000005,13.140000000000002,14.6146,337.07999999999987,718.68,1055.76,1557.14,0.0,10.680000000000003,10.680000000000003,23.14000000000001,0.0,24.0,24.0,52.0,0.0,0.0,0.0,0.0,0.0,-24.0,-26.0,-58.0,0.0,-0.4800000000000004,-0.4800000000000004,-1.0400000000000011,0.0,-72.00000000000001,-72.00000000000001,-156.00000000000003,33.06720000000001,342.624,269.31839999999994,751.3823999999997,6912.0,11520.0,20736.0,25344.0,12.0,60.0,72.0,144.0,300.0,660.0,1320.0,1720.0,19.3548,55.62600000000001,85.6488,135.9408,0.0,-106.80000000000004,-42.72,-213.60000000000005,0.0,960.0,864.0,2400.0,0.0,0.0,0.0,0.0,0.0,168.0,96.0,376.0,0.0,32.4,24.0,75.84,1090
1091,5.00662,3.52615,4.92598,1.27631,504.532,395.30521581747377,0.25478,0.199622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.3964000000003,1722.3210000000001,2821.4623999999994,3242.423,3732.0,7704.0,11132.0,11582.0,120.0,258.0,424.0,504.0,726.0,1964.0,2648.0,2620.0,53.292,129.31380000000004,191.3032,209.4424,71.0016,52.63199999999999,123.63359999999996,114.036,384.0,288.0,672.0,624.0,6.0,6.0,12.0,13.0,6.0,18.0,25.0,42.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,7.3073000000000015,168.54,359.34,527.88,778.5699999999997,0.0,5.340000000000002,5.340000000000002,11.57,0.0,12.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,-12.0,-13.0,-29.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.5200000000000005,0.0,-36.00000000000001,-36.00000000000001,-78.00000000000001,16.5336,171.31199999999995,134.6592,375.6912,3456.0,5760.0,10368.0,12672.0,6.0,30.0,36.0,72.0,150.0,330.0,660.0,860.0,9.6774,27.813,42.8244,67.9704,0.0,-53.4,-21.36,-106.8,0.0,480.0,432.0,1200.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,188.0,0.0,16.2,12.0,37.92,1091
1092,4.38068,3.39002,4.36781,1.39775,98.6688,70.59116437131104,0.06717999999999999,0.0480631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.2928,3988.302,6529.304799999999,7791.8759999999975,8344.0,17616.0,25768.0,28080.0,280.0,604.0,992.0,1224.0,1684.0,4544.0,6352.0,6848.0,123.00400000000003,300.94680000000017,450.73600000000016,515.6551999999998,142.0032,105.26399999999997,247.26719999999992,228.072,768.0,576.0,1344.0,1248.0,12.0,12.0,24.0,26.0,12.0,36.0,50.0,84.0,6.394799999999997,6.7452000000000005,13.140000000000002,14.6146,337.07999999999987,718.68,1055.76,1557.14,0.0,10.680000000000003,10.680000000000003,23.14000000000001,0.0,24.0,24.0,52.0,0.0,0.0,0.0,0.0,0.0,-24.0,-26.0,-58.0,0.0,-0.4800000000000004,-0.4800000000000004,-1.0400000000000011,0.0,-72.00000000000001,-72.00000000000001,-156.00000000000003,33.06720000000001,342.624,269.31839999999994,751.3823999999997,6912.0,11520.0,20736.0,25344.0,12.0,60.0,72.0,144.0,300.0,660.0,1320.0,1720.0,19.3548,55.62600000000001,85.6488,135.9408,0.0,-106.80000000000004,-42.72,-213.6,0.0,960.0,864.0,2400.0,0.0,0.0,0.0,0.0,0.0,168.0,96.0,376.0,0.0,32.4,24.0,75.84,1092
1093,4.5555400000000015,3.01191,4.5555400000000015,1.33539,355.031,265.8631560817439,0.20874,0.15631399999999998,9.2416,22.191999999999997,42.788,42.5296,49.0,91.0,129.5,185.5,1.0,3.0,6.0,5.5,9.0,27.0,37.5,43.5,0.5625,1.4325,2.415,2.7112500000000006,54.76000000000001,200.54,325.6,355.57000000000005,0.0,1.8200000000000005,4.165,2.7300000000000004,0.0,8.0,23.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.0,0.0,0.34,1.28,0.51,0.0,-4.9,0.4000000000000004,-7.35,748.4670999999997,1397.989,2198.0044,2373.1392000000005,3355.0,6232.0,8800.0,8604.0,102.0,204.0,318.0,366.0,534.0,1308.0,1702.0,1924.0,45.75100000000001,101.45640000000004,142.09420000000003,152.58980000000003,71.0016,52.63199999999999,123.63359999999996,78.94799999999998,384.0,288.0,672.0,432.0,6.0,6.0,12.0,9.0,6.0,18.0,21.0,24.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,5.0589,168.54,359.34,527.88,539.01,0.0,5.340000000000002,5.340000000000002,8.010000000000002,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,-12.0,-9.0,-15.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.3600000000000003,0.0,-36.00000000000001,-36.00000000000001,-54.00000000000001,16.5336,174.96399999999997,138.8922,394.53220000000016,3456.0,5784.0,10512.0,12912.0,6.0,31.0,37.0,77.0,161.0,353.0,716.0,862.0,9.6774,28.2829,43.8023,70.8279,0.0,-53.94,-22.25,-109.85,0.0,503.0,450.0,1310.0,0.0,0.0,0.0,0.0,0.0,93.0,54.0,234.0,0.0,17.099999999999998,12.5,42.02,1093
1094,4.7188,3.09413,4.53266,1.28804,339.061,263.23794292102724,0.22388000000000002,0.173814,9.985600000000002,8.058,16.116,31.125999999999998,289.0,102.0,204.0,323.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,10.0,0.9801,0.7623,1.5246,2.6532,213.16,164.98000000000005,329.9600000000001,560.6400000000001,0.0,0.6100000000000003,1.2200000000000006,2.7900000000000014,0.0,11.0,22.0,49.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-6.0,0.0,0.22,0.44,1.2799999999999998,0.0,3.299999999999999,6.599999999999998,20.0,649.377,1174.122,1801.0943999999995,1813.146,3354.0,5736.0,8124.0,7622.0,84.0,168.0,252.0,270.0,432.0,1044.0,1296.0,1338.0,40.9988,87.99560000000002,120.75400000000002,121.63660000000004,71.0016,52.63199999999999,123.63359999999996,78.94799999999998,384.0,288.0,672.0,432.0,6.0,6.0,12.0,9.0,6.0,18.0,21.0,24.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,5.0589,168.54,359.34,527.88,539.01,0.0,5.340000000000002,5.340000000000002,8.010000000000002,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,-12.0,-9.0,-15.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.3600000000000003,0.0,-36.00000000000001,-36.00000000000001,-54.00000000000001,16.5336,171.31199999999995,134.6592,375.6912,3456.0,5760.0,10368.0,12672.0,6.0,30.0,36.0,72.0,150.0,330.0,660.0,780.0,9.6774,27.813,42.8244,67.9704,0.0,-53.4,-21.36,-106.79999999999998,0.0,480.0,432.0,1200.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,204.0,0.0,16.2,12.0,37.92,1094
1095,4.62078,2.73856,4.62078,1.40804,96.2778,68.37717678475043,0.07347999999999999,0.0521861,32.4768,56.81333333333333,113.53133333333332,141.13466666666662,174.5,241.3333333333333,411.83333333333326,456.1666666666666,3.0,7.166666666666666,14.166666666666664,17.5,17.833333333333332,49.33333333333333,77.33333333333333,76.16666666666667,1.633233333333333,3.382283333333333,6.15585,7.088116666666666,115.385,394.85333333333335,683.4333333333333,745.55,0.0,5.795,13.558333333333335,15.883333333333335,0.0,22.5,56.83333333333334,75.33333333333333,0.0,0.0,0.0,0.0,0.0,-3.5,-2.833333333333333,7.0,0.0,0.7166666666666666,2.03,3.2433333333333327,0.0,-19.78333333333334,-35.283333333333346,-22.350000000000005,819.0719999999997,1541.253,2441.9933999999994,2619.3973999999994,3636.0,6780.0,9624.0,9422.0,111.0,222.0,348.0,392.0,582.0,1412.0,1794.0,1994.0,49.0527,109.2666,153.2876,162.81120000000004,71.0016,52.63199999999999,123.63359999999996,78.94799999999998,384.0,288.0,672.0,432.0,6.0,6.0,12.0,9.0,6.0,18.0,21.0,24.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,5.0589,168.54,359.34,527.88,539.01,0.0,5.340000000000002,5.340000000000002,8.010000000000002,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,-12.0,-9.0,-15.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.3600000000000003,0.0,-36.00000000000001,-36.00000000000001,-54.00000000000001,16.5336,171.31199999999995,134.6592,375.6912,3456.0,5760.0,10368.0,12672.0,6.0,30.0,36.0,72.0,150.0,330.0,660.0,780.0,9.6774,27.813,42.8244,67.9704,0.0,-53.4,-21.36,-106.8,0.0,480.0,432.0,1200.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,204.0,0.0,16.2,12.0,37.92,1095
1096,4.61647,3.16909,4.5289,1.38505,448.376,323.72549727446665,0.24618,0.17774,11.458,8.466000000000001,27.5188,31.54,1445.0,186.0,849.0,434.0,1.0,1.0,3.0,4.0,1.0,4.0,8.0,8.0,2.33285,1.05875,3.5659,3.135,548.1987999999999,207.016,537.078,578.9119999999998,0.0,0.7700000000000002,1.5400000000000005,3.78,0.0,25.0,50.0,110.0,0.0,0.0,0.0,0.0,0.0,-3.0,-5.0,-4.0,0.0,0.605,1.21,3.22,0.0,7.019999999999999,14.039999999999992,41.68,657.4673999999999,1180.65,1825.644,1836.794,5954.0,6264.0,10132.0,8694.0,84.0,168.0,252.0,270.0,432.0,1044.0,1296.0,1338.0,44.5475,90.1362,127.6582,127.47900000000004,71.0016,52.63199999999999,123.63359999999996,78.94799999999998,384.0,288.0,672.0,432.0,6.0,6.0,12.0,9.0,6.0,18.0,21.0,24.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,5.0589,168.54,359.34,527.88,539.01,0.0,5.340000000000002,5.340000000000002,8.010000000000002,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,-12.0,-9.0,-15.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.3600000000000003,0.0,-36.00000000000001,-36.00000000000001,-54.00000000000001,16.5336,171.31199999999995,134.6592,375.6912,3456.0,5760.0,10368.0,12672.0,6.0,30.0,36.0,72.0,150.0,330.0,660.0,780.0,9.6774,27.813,42.8244,67.9704,0.0,-53.4,-21.36,-106.79999999999998,0.0,480.0,432.0,1200.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,204.0,0.0,16.2,12.0,37.92,1096
1097,4.64452,3.16215,4.44051,1.34023,209.234,156.11797974974442,0.14668,0.109444,9.0016,7.649999999999999,15.198,30.8104,637.0,126.0,336.0,532.0,1.0,1.0,2.0,4.0,1.0,3.0,6.5,8.5,0.93105,0.7276499999999999,1.60545,2.7320999999999995,247.88,160.46,397.76000000000016,570.8199999999998,0.0,0.4500000000000002,0.8600000000000003,1.66,0.0,15.0,44.0,64.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.5,-4.5,0.0,0.17499999999999993,0.5449999999999998,1.1199999999999997,0.0,2.8999999999999995,12.599999999999998,22.3,659.0570999999999,1190.3909999999996,1823.5443999999993,1864.3288,4374.0,6096.0,9178.0,8764.0,85.0,170.0,254.0,276.0,436.0,1056.0,1320.0,1370.0,42.3368,89.9976,125.0848,127.66860000000004,71.0016,52.63199999999999,123.63359999999996,78.94799999999998,384.0,288.0,672.0,432.0,6.0,6.0,12.0,9.0,6.0,18.0,21.0,24.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,5.0589,168.54,359.34,527.88,539.01,0.0,5.340000000000002,5.340000000000002,8.010000000000002,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,-12.0,-9.0,-15.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.3600000000000003,0.0,-36.00000000000001,-36.00000000000001,-54.00000000000001,16.5336,171.31199999999995,134.6592,375.6912,3456.0,5760.0,10368.0,12672.0,6.0,30.0,36.0,72.0,150.0,330.0,660.0,780.0,9.6774,27.813,42.8244,67.9704,0.0,-53.4,-21.36,-106.79999999999998,0.0,480.0,432.0,1200.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,204.0,0.0,16.2,12.0,37.92,1097
1098,4.41829,3.06351,4.41829,1.32046,218.975,165.83236144979782,0.14995999999999998,0.113566,10.9696,16.527466666666665,21.1344,26.368000000000002,59.0,88.66666666666669,105.0,102.0,1.0,1.6666666666666667,2.333333333333333,3.333333333333333,3.6666666666666665,8.0,11.333333333333336,13.333333333333336,0.5427666666666666,0.9225,1.2074999999999998,1.4995333333333336,36.98,80.16666666666667,125.5,173.70000000000005,0.0,0.1633333333333334,1.2000000000000002,2.9,0.0,0.3333333333333333,4.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.6666666666666667,-2.0,0.0,-0.006666666666666672,0.08666666666666663,0.4266666666666666,0.0,-1.3,-5.633333333333334,-8.133333333333335,704.6651999999997,1286.2304,1997.6965999999993,2110.5019999999995,3318.0,6032.0,8510.0,7994.0,92.0,184.0,282.0,318.0,478.0,1168.0,1490.0,1582.0,43.3804,94.4668,131.4078,136.56780000000003,71.0016,52.63199999999999,123.63359999999996,78.94799999999998,384.0,288.0,672.0,432.0,6.0,6.0,12.0,9.0,6.0,18.0,21.0,24.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,5.0589,168.54,359.34,527.88,539.01,0.0,5.340000000000002,5.340000000000002,8.010000000000002,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,-12.0,-9.0,-15.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.3600000000000003,0.0,-36.00000000000001,-36.00000000000001,-54.00000000000001,16.5336,171.31199999999995,134.65919999999997,375.6912,3456.0,5760.0,10368.0,12672.0,6.0,30.0,36.0,72.0,150.0,330.0,660.0,780.0,9.6774,27.813,42.8244,67.9704,0.0,-53.4,-21.36,-106.79999999999998,0.0,480.0,432.0,1200.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,204.0,0.0,16.2,12.0,37.92,1098
1099,4.45521,2.8587100000000003,4.45521,1.51938,34.825,22.92053337545578,0.033839999999999995,0.0222723,21.625018181818184,34.08484848484849,45.35738181818181,57.99374545454546,116.1818181818182,177.75757575757575,217.63636363636363,268.4545454545455,2.0,3.575757575757576,5.151515151515152,6.96969696969697,8.303030303030303,18.909090909090907,26.424242424242426,36.87878787878788,1.089121212121212,1.9377272727272723,2.6086363636363643,3.5209333333333337,77.19272727272727,182.219393939394,280.65454545454554,402.56060606060606,0.0,0.6278787878787879,2.665454545454546,4.624545454545455,0.0,2.060606060606061,9.818181818181818,16.272727272727273,0.0,0.0,0.0,0.0,0.0,-0.4242424242424242,-2.121212121212121,-4.757575757575758,0.0,0.049696969696969684,0.2884848484848484,0.4018181818181816,0.0,-3.254545454545456,-10.606060606060606,-19.31818181818182,845.1035999999997,1533.4459999999995,2374.171599999999,2647.4812,4122.0,7436.0,10768.0,11356.0,104.0,208.0,318.0,370.0,538.0,1316.0,1732.0,1984.0,50.74479999999999,108.926,154.92659999999995,173.91540000000006,71.0016,52.63199999999999,123.63359999999996,78.94799999999998,384.0,288.0,672.0,432.0,6.0,6.0,12.0,9.0,6.0,18.0,21.0,24.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,5.0589,168.54,359.34,527.88,539.01,0.0,5.340000000000002,5.340000000000002,8.010000000000002,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,-12.0,-9.0,-15.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.3600000000000003,0.0,-36.00000000000001,-36.00000000000001,-54.00000000000001,16.5336,171.31199999999995,134.65919999999997,375.6912,3456.0,5760.0,10368.0,12672.0,6.0,30.0,36.0,72.0,150.0,330.0,660.0,780.0,9.6774,27.813,42.8244,67.9704,0.0,-53.4,-21.36,-106.79999999999998,0.0,480.0,432.0,1200.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,204.0,0.0,16.2,12.0,37.92,1099
1100,4.62107,3.03132,4.54983,1.2963900000000002,397.715,306.78653800168155,0.22448,0.173157,21.0752,33.684,36.10959999999999,51.27199999999999,113.0,108.0,196.0,233.0,2.0,4.5,4.0,6.5,11.5,20.5,24.5,39.5,1.0954,1.82965,2.25,3.2692500000000004,82.85000000000002,222.03500000000003,255.22000000000003,415.865,0.0,3.68,1.8700000000000008,4.710000000000001,0.0,18.5,4.0,16.5,0.0,0.0,0.0,0.0,0.0,3.0,-1.5,-1.0,0.0,0.8799999999999999,-0.08000000000000007,0.4199999999999999,0.0,-3.700000000000001,-13.8,-20.4,688.4826999999997,1252.271,1905.5355999999995,1959.089,3280.0,5912.0,8362.0,7892.0,89.0,178.0,266.0,290.0,456.0,1102.0,1386.0,1486.0,42.5137,92.14060000000003,126.5442,130.38020000000003,71.0016,52.63199999999999,123.63359999999996,78.94799999999998,384.0,288.0,672.0,432.0,6.0,6.0,12.0,9.0,6.0,18.0,21.0,24.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,5.0589,168.54,359.34,527.88,539.01,0.0,5.340000000000002,5.340000000000002,8.010000000000002,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,-12.0,-9.0,-15.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.3600000000000003,0.0,-36.00000000000001,-36.00000000000001,-54.00000000000001,16.5336,171.31199999999995,134.6592,375.6912,3456.0,5760.0,10368.0,12672.0,6.0,30.0,36.0,72.0,150.0,330.0,660.0,780.0,9.6774,27.813,42.8244,67.9704,0.0,-53.4,-21.36,-106.8,0.0,480.0,432.0,1200.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,204.0,0.0,16.2,12.0,37.92,1100
